CallNumber,Author,Title,ISBN,PubName,PubYear
E 180 Tho, Francis Newton Thorpe,A short constitutiol history of the United States ,,Little,1904
E 180 Tho, Francis Newton Thorpe,The federal and state constitutions; colonial charters; and other organic laws of the states; territories; and colonies now or heretofore forming the United States of America ,,USGPO,1909
E 180 War, C. Warren,The making of the constitution ,,Barnes,1967
E 180 Web, W. P. Webb,Divided we stand : the crisis of a frontierless democracy ,,Farrar,1937
E 181 AND, Fred Anderson,The dominion of war : empire and conflict in America; 1500-2000 ,9781903809730; 1903809738,Atlantic,2005
E 181 Amb, Stephen E. 1936- (Stephen Edward) Ambrose,Americans at war ,9781578060269; 1578060265,UP of Mississippi,1997
E 181 Ash, P. M. Ashburn,A history of the medical department of the United States army ,,Houghton Mifflin,1929
E 181 Asp, P. M. Ashburn,Aspects of war in American history ,9781853311772; 1853311774,Keele UP,1997
E 181 Bar, Richard J. Barnet,The rockets' red glare : when America goes to war : the Presidents and the people ,9780671732875; 0671732870,Simon & Schuster,1990
E 181 Ber, C. Joseph Berrdo,American military policy : its development since 1775 ,,Stackpole,1961
E 181 Bra, A. G. Brackett,History of the United States Cavalry from the formation of the Federal Government to the 1st of June; 1863 ,,Harper & Brothers,1865
E 181 Car, William H. 1851-1925 (William Harding) Carter,The American army ,,Bobbs-Merrill,1915
E 181 Cre, L. D. Cress,Citizens in Arms : the Army and the Militia in American Society to the War of 1812 ,9780807815083; 080781508X,U of North Caroli P,1982
E 181 Edm, James E. Sir Edmonds,Fighting fools ,,Appleton-Century,1938
E 181 FIN, Terence T. Finn,America at war : concise histories of U.S. military conflicts from Lexington to Afghanistan ,0425268586; 9780425268582,Berkley Caliber,2014
E 181 Ful, J. F. C. Fuller,The decisive battles of the United States ,,Hutchinson,1942
E 181 Gan, W. A. Ganoe,The history of the United States army ,,Appleton-Century,1942
E 181 Hei, F. B. Heitman,Historical register and dictiory of the United States Army; from its organization; September 29; 1789; to March 2; 1903 ,,U of Illinois P,1965
E 181 Hus, J. A. Huston,The sinews of war : army logistics 1775-1953 ,,Office of the Chief of Military History US Army,1966
E 181 Jac, J. R. Jacobs,The beginning of the U.S. army 1783-1812 ,,Princeton UP,1947
E 181 LIN, Edward Tabor Linenthal,Sacred ground : Americans and their battlefields ,9780252017834; 0252017838; 9780252061714; 0252061713,University of Illinois Press,1991
E 181 Leo, Thomas C. Leord,Above the battle : war-making in America from Appomattox to Versailles ,9780195022391; 0195022394,OUP,1978
E 181 Log, J. A. Logan,The volunteer soldier of America ,,Peale,1887
E 181 Mil, Allan R. Millett,For the common defense : a military history of the United States of America ,9780029215814; 0029215811,Free P,1994
E 181 Mil, Walter Millis,Armies and men : a study in American military history ,,Cape,1958
E 181 Oxf, Walter Millis,The Oxford companion to American military history ,9780195071986; 0195071980,OUP,1999
E 181 Per, Geoffrey. Perret,A country made by war : from the Revolution to Vietm : the story of America's rise to power ,9780679726982; 0679726985,Vintage Books,1990
E 181 Rev, Geoffrey. Perret,The revolutiory war : a concise military history of America's war for independence : adapted from American military history; Office of the Chief of Military History; United States Army ,9780679513759; 0679513752,David McKay,1980
E 181 Ris, E. Risch,Quartermaster support of the army : a history of the Corps 1775-1939 ,,Quartermaster Historian's Office Office of the Q General,1962
E 181 Sch, M. Schaff,The spirit of old West Point; 1858-1862 ,,Houghton Mifflin,1907
E 181 Sto, R. Stockton,Inevitable war ,,Perth Co,1932
E 181 Tro, M. C. Post,The life and memoirs of Comte Regis de Trobriand ,,Dutton,1910
E 181 UNI,undefined United States. Military Academy.,The centennial of the United States Military Academy at West Point; New York; 1802-1902.,1153362376; 9781153362375,General Books; US,2010
E 181 Uni,undefined United States. Military Academy.,The centennial of the United States Military Academy at West Point; New York; 1802-1902.,,GPO (Washington),1904
E 181 Upt, E. Upton,The military policy of the United States ,,GPO (Washington),1907
E 181 War, H. M. Ward,The Department of War; 1781-1795 ,,U of Pittsburgh P,1962
E 181 Wec, Dixon Wecter,When Johnny comes marching home ,,Houghton Mifflin,1944
E 181 Wei, R. F. Weigley,History of the United States army ,,Macmillan,1967
E 181 Wei, R. F. Weigley,The American military : readings in the history of the military in American society ,,Addison-Wesley,1969
E 181 Wei, R. F. Weigley,The American way of war : a history of United States military strategy and policy ,,Macmillan,1973
E 181 Wei, R. F. Weigley,Towards an American army : military thought from Washington to Marshall ,,Columbia UP,1962
E 181 Wil, T. Harry 1909-1979. (Thomas Harry) Williams,The History of American Wars from 1745-1918 ,9780394511672; 0394511670,Knopf,1981
E 182 Abb, H. L. Abbot,Beginning of modern submarine warfare under Captain Lieutent David Bushnell : a facsimile reproduction of the rare 1881 pamphlet with biographical appendices and bibliography by Frank Anderson ,,Archon Books,1966
E 182 Cha, Howard Irving Chapelle,The history of the American sailing vy : the ships and their development ,,Bonza Books,1965
E 182 Eva, S. H. Evans,The United States coast guard 1790-1915 : with a postscript; 1915-1949 ,,United States val Institute,1949
E 182 GIL, Paul A. Gilje,Liberty on the waterfront : American maritime culture in the age of revolution ,9780812237566; 0812237560,University Presses Marketing; University of Pennsylvania Press,2003
E 182 Hay, Harrison. Hayford,The Somers mutiny affair ,,Prentice-Hall,1959
E 182 g, Jacob. gle,The gle jourl : a diary of the life of Jacob gle; sailor; from the year 1775 to 1841 ,9781555842239; 1555842232,Weidenfeld & Nicolson,1988
E 182 Pec, T. Peck,Round-shot to rockets : a history of the Washington vy yard and U.S. val gun factory ,,United States val Institute,1949
E 182 Pra, F. Pratt,The vy; a history : the story of a service in action ,,Garden City Publishing Co,1941
E 182 Ros, T. Roscoe,Picture history of the U.S. vy from old vy to new; 1776-1897 ,,Charles Scribner's Sons,1956
E 182 Spr, Harold Sprout,The rise of American val power; 1776-1918 ,,Princeton UP,1966
E 182 Wes, A. Westcott,American sea power since 1775 ,,Lippincott,1947
E 183 ART, Robert J. Art,America's grand strategy and world politics ,0415952336; 9780415952330; 0415952344; 9780415952347,Routledge,2009
E 183 Ame, Robert J. Art,America in theory ,9780195053968; 0195053966,OUP $LNew York,1988
E 183 Ame, Robert J. Art,The American Secretaries of State and their diplomacy ,,Cooper Square,1963
E 183 BEA, Vanessa B. Beasley,You; the people : American tiol identity in presidential rhetoric ,1603442987; 9781603442985,Texas A&M University Press,2011
E 183 Bai, Thomas Andrew Bailey,A diplomatic history of the American people ,,Appleton-Century-Crofts,1955
E 183 Bar, Ruhl Jacob Bartlett,Policy and power : two centuries of American foreign relations ,,Hill and Wang,1963
E 183 Bar, Ruhl Jacob Bartlett,The record of American diplomacy : documents and readings in the history of American foreign relations ,,Knopf,1964
E 183 Bem, Samuel Flagg Bemis,A diplomatic history of the United States ,,Holt,1965
E 183 Bem, Samuel Flagg Bemis,American foreign policy and the blessings of liberty; and other essays ,,Yale UP,1962
E 183 Ben, David Harry Bennett,The party of fear : from tivist movements to the new right in American history ,9780807817728; 0807817724,U of North Caroli P,1988
E 183 Bog, Allan G. Bogue,Clio and the bitch goddess : quantification in American political history ,9780803920897; 080392089X,Sage,1983
E 183 Bol, Paul F. Boller,Congressiol anecdotes ,9780195060928; 019506092X,OUP,1991
E 183 CON, Paul F. Boller,Contesting democracy : substance and structure in American political history; 1775-2000 ,9780700611386; 070061138X; 9780700611393; 0700611398,University Press of Kansas,2001
E 183 CRO, J. E. Davies,Constructive engagement? : Chester Crocker & American policy in South Africa; mibia & Angola; 1981-8 ,184701304X; 9781847013040; 1847013058; 9781847013057,James Currey,2007
E 183 Cur, R. O. Curry,Conspiracy : the fear of subversion in American history ,9780030841521; 0030841526,Holt Rinehart and Winston,1972
E 183 DOS, John Dos Passos,The ground we stand on : some examples from the history of a political creed ,,Houghton Mifflin,1941
E 183 DUE, Colin Dueck,Reluctant crusaders : power; culture; and change in American grand strategy ,0691124639; 9780691124636; 1691136254; 0691136254; 9780691136257; 1691136255; 9781691136254,Princeton University Press,2006
E 183 Dav, D. B. Davis,The fear of conspiracy : images of un-American subversion from the Revolution to the present ,9780801405983; 080140598X; 9780801491139; 0801491134,Cornell UP,1971
E 183 DeC, Alexander. DeConde,New interpretations in American foreign policy ,,Service Center for Teachers of History,1967
E 183 Dul, A. W. Dulles,Can we be neutral? ,,Harper,1936
E 183 Dul, Foster Rhea Dulles,The imperial years ,,Crowell,1966
E 183 ELL, Joseph J. author. Ellis,American dialogue : the founders and us ,0385353421; 9780385353427,Alfred A Knopf,2018
E 183 Ela, Daniel Judah. Elazar,The American mosaic : the impact of space; time and culture on American politics ,9780813309491; 0813309492,Westview P,1994
E 183 Ell, Richard (Richard J.) Ellis,American political cultures ,9780195079005; 0195079000,OUP,1993
E 183 Fer, Robert H. Ferrell,Foundations of American diplomacy; 1775-1872 ,,U of South Caroli P,1968
E 183 Fri, A. Fried,The Jeffersonian and Hamiltonian traditions in American politics : a documentary history ,,Anchor Books,1968
E 183 Gat, Frank Otto. Gatell,Readings in American political history : a modern reader ,9780195015492; 0195015495,OUP,1972
E 183 Gat, Frank Otto. Gatell,The growth of American politics : a modern reader ,9780195015461; 0195015460,OUP,1972
E 183 Gat, Frank Otto. Gatell,The growth of American politics : a modern reader ,9780195015485; 0195015487,OUP,1972
E 183 Gri, L. C. Griscom,Diplomatically speaking ,,Murray,1941
E 183 Hea, M. J. Heale,American anticommunism : combating the enemy within 1830-1970 ,9780801840517; 0801840511,Johns Hopkins UP,1990
E 183 Hol, Christopher Hollis,The American heresy ,,Minton,1930
E 183 Kem, E. Kemler,The deflation of American ideals : an ethical guide for New Dealers ,,U of Washington P,1967
E 183 LEO, Richard William. Leopold,The growth of American foreign policy : a history ,,Knopf,1962
E 183 Log, J. A. Logan,No transfer : an American security principle ,,Yale UP,1961
E 183 Lon, D. F. Long,The outward view : an illustrated history of United States foreign relations ,,Rand Mclly,1963
E 183 Mar, C. E. Martin,The policy of the United States as regards intervention ,,Columbia U,1921
E 183 Mon, James A. Morone,Hellfire tion : the politics of sin in American history ,9780300094848; 0300094841,Yale University Press,2003
E 183 Mon, Dexter Perkins,The Monroe doctrine : 1823-1826 ,,Smith,1965
E 183 Mon, Dexter Perkins,The Monroe doctrine; 1826-1867 ,,Smith,1965
E 183 Mon, Dexter Perkins,The Monroe doctrine; 1867-1907 ,,Smith,1966
E 183 NEW, Dexter Perkins,The new American century? ,9780851246727; 0851246729,Spokesman for the Bertrand Russell Peace Foundation,2002
E 183 Pau, C. O. Paullin,Diplomatic negotiations of American val officers; 1778-1883 ,,Peter Smith,1967
E 183 Per, Dexter Perkins,A history of the Monroe Doctrine ,,Longmans,1960
E 183 Per, Dexter Perkins,Foreign policy and the American spirit : essays ,9780804616713; 080461671X,Kennikat P,1972
E 183 Per, Dexter Perkins,The American approach to foreign policy ,,Harvard UP,1962
E 183 Per, Dexter Perkins,The evolution of American foreign policy ,,OUP,1966
E 183 Pra, J. W. Pratt,A history of United States foreign policy ,,Prentice-Hall,1965
E 183 Pre, J. W. Pratt,Presidential campaign posters ,9780847313051; 0847313050,Drake Publishers,1976
E 183 Rap, A. Rappaport,Issues in American diplomacy. 2v in 1 ,,Macmillan,1965
E 183 Rog, Michael Paul. Rogin,"Rold Reagan"; the movie : and other episodes in political demonology ,9780520059375; 0520059379,U of California P,1987
E 183 Sea, L. M. Sears,A history of American foreign relations ,,Williams,1936
E 183 Sma, M. Small,Was War Necessary? : tiol Security and U.S. Entry into War ,9780803914865; 0803914865,Sage,1980
E 183 Smi, Daniel Malloy. Smith,Major problems in American diplomatic history : documents and readings ,,Heath,1964
E 183 Smi, William Raymond. Smith,The rhetoric of American politics : a study of documents ,,Greenwood,1969
E 183 Und, O. W. Underwood,Drifting sands of party politics ,,Century Co,1928
E 183 VAN, Richard Warner Van Alstyne,The rising American empire ,9780393007503; 0393007502,Norton,1974
E 183 Van, Richard Warner Van Alstyne,The American empire : its historical pattern and evolution ,,Routledge for the Historical Association,1960
E 183 WID, Ted Widmer,American speeches.,1931082987; 9781931082983,Distributed to the trade in the United States by Penguin Putm; Library of America,2006
E 183 Wie, Robert Huddleston. Wiebe,Self-rule : a cultural history of American democracy ,9780226895628; 0226895629,U of Chicago P,1995
E 183 Wil, William Appleman. Williams,The shaping of American diplomacy : readings and documents in American foreign relations ,,Rand Mclly,1956
E 183 Wil, Garry Wills,A necessary evil : a history of American distrust of government ,9780684844893; 0684844893,Simon & Schuster,1999
E 183.5 Jan, Irving Lester Janis,Victims of groupthink : a psychological study of foreign-policy decisions and fiascoes ,9780395140024; 0395140021,Houghton Mifflin,1972
E 183.7 AME, Irving Lester Janis,The American empire and the political economy of global fince ,0230551262; 9780230551268,Palgrave Macmillan,2008
E 183.7 AMS, Mark R. Amstutz,Evangelicals and American foreign policy ,9780199987634; 0199987637,Oxford University Press,2014
E 183.7 ANT, Mark R. Amstutz,Anti-Americanism : history; causes; and themes.,1846450241; 9781846450242,Greenwood World Pub,2007
E 183.7 ATA, Neda. Atasoski,Humanitarian violence : the U.S. deployment of diversity ,0816680949; 9780816680948; 0816680930; 9780816680931,University of Minnesota Press,2013
